V1,V2
NUP188,NUP54
NUP188,NUP85
NUP188,NUP88
NUP188,NUP93
NUP188,NUP98
NUP188,NUPL1
NUP188,NUPL2
NUP188,POM121C
NUP188,RAE1
NUP188,PTP4A3
NUP188,NUP160
NUP188,TPR
NUP188,NUP37
NUP205,NUP210
NUP205,NUP35
NUP205,NUP43
NUP205,NUP54
NUP205,NUP85
NUP205,NUP88
NUP205,NUP93
NUP205,NUP98
NUP205,NUPL1
NUP205,NUPL2
NUP205,POM121C
NUP205,RAE1
NUP205,PHB2
NUP205,ILK
NUP205,HGS
NUP205,NUP160
NUP205,TPR
NUP205,PHLDA3
NUP205,MAGED1
NUP205,TTBK1
NUP205,NUP37
NUP210,NUP35
NUP210,NUP43
NUP210,NUP54
NUP210,NUP85
NUP210,NUP88
NUP210,NUP93
NUP210,NUP98
NUP210,NUPL1
NUP210,NUPL2
NUP210,POM121C
NUP210,RAE1
NUP210,NUP160
NUP210,TPR
NUP210,NUP37
NUP210,TRIP6
NUP35,NUP43
NUP35,NUP54
NUP35,NUP85
NUP35,NUP88
NUP35,NUP93
NUP35,NUP98
NUP35,NUPL1
NUP35,NUPL2
NUP35,POM121C
NUP35,RAE1
NUP35,NUP160
NUP35,TPR
NUP35,NUP37
NUP43,NUP54
NUP43,NUP85
NUP43,NUP88
NUP43,NUP93
NUP43,NUP98
NUP43,NUPL1
NUP43,NUPL2
NUP43,POM121C
NUP43,RAE1
NUP43,NUP160
NUP43,TPR
NUP43,NUP37
NUP54,NUP85
NUP54,NUP88
NUP54,NUP93
NUP54,NUP98
NUP54,NUPL1
NUP54,NUPL2
NUP54,POM121C
NUP54,RAE1
NUP54,DTNBP1
NUP54,SPATA2L
NUP54,EXOC7
NUP54,CCDC85B
NUP54,NUP160
NUP54,NUP62
NUP54,PAPLN
NUP54,IRF2BP1
NUP54,TPR
NUP54,GSTT1
NUP54,BLOC1S1
NUP54,BLOC1S4
NUP54,ERH
NUP54,EIF3L
NUP54,SSR1
NUP54,NUP37
NUP85,NUP88
NUP85,NUP93
NUP85,NUP98
NUP85,NUPL1
NUP85,NUPL2
NUP85,POM121C
NUP85,RAE1
NUP85,NUP160
NUP85,TPR
NUP85,NUP37
NUP88,NUP93
NUP88,NUP98
NUP88,NUPL1
NUP88,NUPL2
NUP88,POM121C
NUP88,RAE1
NUP88,CCDC22
NUP88,DTNBP1
NUP88,MAD2L2
NUP88,LONRF3
NUP88,SPATA2L
NUP88,TMEM55B
NUP88,NUP160
NUP88,NUP62
NUP88,TPR
NUP88,RIBC2
NUP88,STUB1
NUP88,SDCCAG8
NUP88,NUCB1
NUP88,WTAP
NUP88,NUP37
NUP88,RBM42
NUP93,NUP98
NUP93,NUPL1
NUP93,NUPL2
NUP93,POM121C
NUP93,RAE1
NUP93,PHB2
NUP93,PTP4A3
NUP93,NUP160
NUP93,BRF2
NUP93,TPR
NUP93,PHLDA3
NUP93,ARIH2
NUP93,C20orf24
NUP93,PNKP
NUP93,NEK6
NUP93,GSTK1
NUP93,NUP37
NUP93,SAP18
NUP98,NUPL1
NUP98,NUPL2
NUP98,POM121C
NUP98,RAE1
NUP98,ENSG00000173366
NUP98,NUP160
NUP98,NUP62
NUP98,TPR
NUP98,HSPE1
NUP98,RTN4IP1
NUP98,DUS3L
NUP98,QRICH2
NUP98,IPO11
NUP98,AMMECR1
NUP98,AMMECR1L
NUP98,NUP37
NUPL1,NUPL2
NUPL1,POM121C
NUPL1,RAE1
NUPL1,NUP160
NUPL1,NUP62
NUPL1,TPR
NUPL1,ANKRD54
NUPL1,MIF4GD
NUPL1,IPO11
NUPL1,NUP37
NUPL2,POM121C
NUPL2,RAE1
NUPL2,NUP160
NUPL2,TPR
NUPL2,NUP37
POM121C,RAE1
POM121C,AGR2
POM121C,NUP160
POM121C,TEX11
POM121C,TPR
POM121C,RBPMS
POM121C,GOLGA2
POM121C,NUP37
POM121C,TRIP6
RAE1,NUP160
RAE1,TPR
RAE1,BUB1
RAE1,MTRF1L
RAE1,KLRC4
RAE1,NUP37
AACS,ACAT2
AACS,BDH1
AACS,EHHADH
AACS,HADH
AACS,HMGCL
AACS,HMGCS2
AACS,HSD17B10
ACAT2,EHHADH
ACAT2,HADH
ACAT2,HMGCL
ACAT2,HMGCS2
ACAT2,ENSG00000204523
ACAT2,ACAA1
ACAT2,HSD17B10
ACAT2,ACAA2
ACAT2,ACOT12
ACAT2,OXCT1
ACAT2,OXCT2
ACAT2,FTSJ1
ACAT2,MCC
ACAT2,TRAF6
ACAT2,ATG5
ACAT2,SEC16B
BDH1,HMGCL
BDH1,OXCT1
BDH1,OXCT2
EHHADH,HADH
EHHADH,HMGCS2
EHHADH,ECHS1
EHHADH,ACAA1
EHHADH,HADHA
EHHADH,HSD17B10
EHHADH,ACAA2
EHHADH,SCP2
EHHADH,ACADL
EHHADH,ACADM
EHHADH,ACADS
EHHADH,OXCT1
EHHADH,OXCT2
EHHADH,ACOX1
EHHADH,ACOX2
EHHADH,NPHP3
EHHADH,SLC27A2
EHHADH,SLC27A3
EHHADH,DHCR24
HADH,HMGCS2
HADH,ECHS1
HADH,ACAA1
HADH,HADHA
HADH,ACAA2
HADH,OXCT1
HADH,OXCT2
HMGCL,HMGCS2
HMGCL,ACAA1
HMGCL,ACAA2
HMGCL,OXCT1
HMGCL,OXCT2
HMGCL,AUH
HMGCL,MS4A7
HMGCS2,ACAA1
HMGCS2,HSD17B10
HMGCS2,ACAA2
HMGCS2,OXCT1
HMGCS2,OXCT2
HMGCS2,AUH
AADAC,DBT
AADAC,ESCO1
AADAC,ESCO2
AADAC,HYAL3
AADAC,KAT6B
AADAC,NAA20
AADAC,ENSG00000196959
AADAC,SH3GLB1
AADAC,KAT6A
AADAC,PNPLA3
DBT,AADAT
DBT,ACADSB
DBT,ACOT11
DBT,ACOT9
DBT,DTNB
DBT,SLC27A2
DBT,TMEM91
DBT,ADI1
DBT,AOC2
DBT,AOC3
DBT,GPAM
DBT,AOC1
DBT,DDC
DBT,HDC
DBT,HNMT
DBT,BCKDHB
DBT,BCAT2
DBT,IVD
DBT,SLC27A3
DBT,ENSG00000189311
DBT,DDHD1
DBT,GPD2
ESCO1,AADAT
ESCO1,ACOT11
ESCO1,ACOT9
ESCO1,SUN2
ESCO1,SLC27A2
ESCO1,TMEM91
ESCO1,AOC2
ESCO1,AOC3
ESCO1,GPAM
ESCO1,PIH1D1
ESCO1,AOC1
ESCO1,DDC
ESCO1,HDC
ESCO1,HNMT
ESCO1,BCKDHB
ESCO1,IVD
ESCO1,CAPN15
ESCO1,MYO15A
ESCO1,SLC27A3
ESCO1,ENSG00000189311
ESCO1,DDHD1
ESCO1,GPD2
ESCO2,AADAT
ESCO2,ACOT11
ESCO2,ACOT9
ESCO2,SLC27A2
ESCO2,TMEM91
ESCO2,AOC2
ESCO2,AOC3
ESCO2,GPAM
ESCO2,AOC1
ESCO2,DDC
ESCO2,HDC
ESCO2,HNMT
ESCO2,BCKDHB
ESCO2,IVD
ESCO2,SLC27A3
ESCO2,ENSG00000189311
ESCO2,DDHD1
ESCO2,GPD2
HYAL3,AADAT
HYAL3,ACOT11
HYAL3,ACOT9
HYAL3,SLC27A2
HYAL3,TMEM91
HYAL3,AOC2
HYAL3,AOC3
HYAL3,GPAM
HYAL3,AOC1
HYAL3,DDC
HYAL3,HDC
HYAL3,HNMT
HYAL3,BCKDHB
HYAL3,IVD
HYAL3,SLC27A3
HYAL3,ENSG00000189311
HYAL3,DDHD1
HYAL3,GPD2
KAT6B,AADAT
KAT6B,ACOT11
KAT6B,ACOT9
KAT6B,SLC27A2
KAT6B,TMEM91
KAT6B,ATN1
KAT6B,AOC2
KAT6B,AOC3
KAT6B,GPAM
KAT6B,AOC1
KAT6B,DDC
KAT6B,HDC
KAT6B,HNMT
KAT6B,BCKDHB
KAT6B,IVD
KAT6B,SLC27A3
KAT6B,ENSG00000189311
KAT6B,DDHD1
KAT6B,GPD2
NAA20,AADAT
NAA20,ACOT11
NAA20,IKBKE
NAA20,ACOT9
NAA20,SLC27A2
NAA20,TMEM91
NAA20,CCNB1
NAA20,AOC2
NAA20,AOC3
NAA20,GPAM
NAA20,AOC1
NAA20,DDC
NAA20,HDC
NAA20,HNMT
NAA20,BCKDHB
NAA20,IVD
NAA20,SLC27A3
NAA20,ENSG00000189311
NAA20,DDHD1
NAA20,SND1
NAA20,GPD2
ENSG00000196959,ENSG00000189311
ENSG00000196959,DDHD1
AADAT,AKR1B10
AADAT,NT5C1B
AADAT,RDH12
AADAT,RDH13
AADAT,SH3GLB1
AADAT,HSD3B7
AADAT,RDH11
AADAT,KAT6A
AADAT,PNPLA3
AKR1B10,ACOT11
AKR1B10,ACOT9
AKR1B10,AOC2
AKR1B10,AOC3
AKR1B10,AGPS
AKR1B10,MAOA
AKR1B10,MAOB
AKR1B10,AOC1
AKR1B10,GALE
AKR1B10,EPHX1
AKR1B10,EPHX2
NT5C1B,ACOT11
NT5C1B,ACOT9
NT5C1B,ENPP1
NT5C1B,ENPP3
NT5C1B,ENPP2
NT5C1B,TYMS
NT5C1B,PNP
NT5C1B,AOC2
NT5C1B,AOC3
NT5C1B,AGPS
NT5C1B,MAOA
NT5C1B,MAOB
NT5C1B,GUK1
NT5C1B,AOC1
NT5C1B,GALE
NT5C1B,NMNAT1
NT5C1B,NMNAT2
NT5C1B,NMNAT3
NT5C1B,NUDT12
NT5C1B,DTYMK
NT5C1B,EPHX1
NT5C1B,EPHX2
NT5C1B,TYMP
RDH12,ACOT11
RDH12,ACOT9
RDH12,AOC2
RDH12,AOC3
RDH12,AGPS
RDH12,MAOA
RDH12,MAOB
RDH12,AOC1
RDH12,GALE
RDH12,EPHX1
RDH12,EPHX2
RDH13,ACOT11
RDH13,ACOT9
RDH13,AOC2
RDH13,AOC3
RDH13,AGPS
RDH13,MAOA
RDH13,MAOB
RDH13,AOC1
RDH13,GALE
RDH13,ARHGAP1
RDH13,EPHX1
RDH13,EPHX2
RNF40,ZNF451
RNF40,PCSK6
RNF40,HOOK3
RNF40,TRIM51
DPYD,SPRY2
DPYD,GUK1
DPYD,RNASEH2B
DPYD,AUH
DPYD,SIRT4
DPYD,UPP1
DPYD,ZSWIM5
DPYD,DPYS
DPYD,TYMP
AASDHPPT,MDFI
AASDHPPT,ENSG00000204523
MDFI,CATSPER1
MDFI,DNPEP
MDFI,ATN1
MDFI,SIX1
MDFI,AKAP17A
MDFI,ASMT
MDFI,MFSD3
MDFI,ATG12
MDFI,ATXN7L2
MDFI,TAP1
MDFI,ENSG00000206297
MDFI,ENSG00000206233
MDFI,BAHD1
MDFI,ENKD1
MDFI,ZNF417
MDFI,WDYHV1
MDFI,C10orf62
MDFI,C1orf65
MDFI,C6orf165
MDFI,C8orf48
MDFI,TRPV6
MDFI,RABL6
MDFI,ZNF408
MDFI,ZNF426
MDFI,PIDD
MDFI,CCDC116
MDFI,CCDC120
MDFI,FAM124B
MDFI,FAM188B
MDFI,THAP7
MDFI,CCER1
MDFI,THEG
MDFI,SFI1
MDFI,SERF2
MDFI,CHIC2
MDFI,HOXA1
MDFI,OTX1
MDFI,CNNM3
MDFI,DKK1
MDFI,CPSF3L
MDFI,CRY1
MDFI,ZNF581
MDFI,DCAF8
MDFI,FZD9
MDFI,NPDC1
MDFI,FAM27E4
MDFI,HOXB9
MDFI,SPG7
MDFI,ZNF646
MDFI,PGLS
MDFI,FASTK
MDFI,LMO3
MDFI,KIAA0408
MDFI,ZBTB25
MDFI,SLC35A2
MDFI,METTL17
MDFI,ZNF205
MDFI,ZNF439
MDFI,ZNF440
MDFI,ZNF764
ENSG00000204523,RDX
ENSG00000204523,PGRMC1
ENSG00000204523,ECHS1
ENSG00000204523,HADHA
ENSG00000204523,ENSG00000206452
ENSG00000204523,ALDH9A1
ENSG00000204523,PFN2
ENSG00000204523,TAGLN2
ENSG00000204523,UBE2K
ENSG00000204523,PDIA3
ENSG00000204523,ACTR1A
ENSG00000204523,SGTA
ENSG00000204523,TKT
ENSG00000204523,PNP
ENSG00000204523,PDIA4
ENSG00000204523,HPRT1
ENSG00000204523,PEBP1
ENSG00000204523,AFP
ENSG00000204523,STMN1
ENSG00000204523,ARF6
ENSG00000204523,PDCD6IP
ENSG00000204523,AKR1B1
ENSG00000204523,LTA4H
ENSG00000204523,NUDT5
ENSG00000204523,SSSCA1
ENSG00000204523,APEH
ENSG00000204523,PPIB
ENSG00000204523,ENSG00000101898
ENSG00000204523,MT-CO2
ENSG00000204523,ENSG00000212874
ENSG00000204523,BTF3
ENSG00000204523,CACYBP
ENSG00000204523,CLIC1
ENSG00000204523,RTCA
ENSG00000204523,ENSG00000206394
ENSG00000204523,TRIP11
ENSG00000204523,RAB5C
ENSG00000204523,CLPP
ENSG00000204523,PA2G4
ENSG00000204523,TSN
ENSG00000204523,ENSG00000099964
ENSG00000204523,B2M
ENSG00000204523,CALR
ENSG00000204523,CD8A
ENSG00000204523,LILRB1
ENSG00000204523,TAP2
ENSG00000204523,TFRC
ENSG00000204523,ENSG00000206299
ENSG00000204523,ENSG00000206450
ENSG00000204523,ENSG00000206235
ENSG00000204523,ENSG00000206441
ENSG00000204523,ENSG00000206281
ENSG00000204523,ENSG00000206208
ENSG00000204523,ENSG00000112493
ENSG00000204523,BANF1
ENSG00000204523,HSPE1
ENSG00000204523,CAPZA1
ENSG00000204523,COPS3
ENSG00000204523,DYNLRB1
ENSG00000204523,DDT
ENSG00000204523,MTPN
ENSG00000204523,RAB14
ENSG00000204523,PDCD5
ENSG00000204523,ENSG00000096238
ENSG00000204523,MAGEA1
ENSG00000204523,ENSG00000168775
ENSG00000204523,HSPA4L
ENSG00000204523,LAGE3
ENSG00000204523,MRPL40
ENSG00000204523,SDHA
ENSG00000204523,SFXN1
ENSG00000204523,SND1
ENSG00000204523,TPP2
ENSG00000204523,VMA21
ENSG00000204523,KLRD1
ENSG00000204523,LILRB2
ENSG00000204523,KIR3DL1
ENSG00000204523,ENSG00000215758
ENSG00000204523,ERP29
ENSG00000204523,ESD
ENSG00000204523,FKBP3
ENSG00000204523,NASP
ENSG00000204523,NAA15
ENSG00000204523,SSR1
ENSG00000204523,KCTD12
ENSG00000204523,SAR1A
ENSG00000204523,PREP
ENSG00000204523,SLIRP
ENSG00000204523,TXNDC17
DAZAP2,CALCOCO2
DAZAP2,HGS
DAZAP2,UBQLN4
DAZAP2,PEF1
DAZAP2,FAM46C
DAZAP2,PLSCR1
DAZAP2,RBPMS
DAZAP2,2-Sep
DAZAP2,RHOXF2
DAZAP2,BATF2
DAZAP2,C1orf94
DAZAP2,TOLLIP
DAZAP2,DAZ1
DAZAP2,CCDC120
DAZAP2,UBAC1
DAZAP2,DAZL
DAZAP2,DAZ3
DAZAP2,EXD3
DAZAP2,ZNF581
DAZAP2,ENSG00000214358
LDOC1,KRT15
LDOC1,HGS
LDOC1,CCDC85B
LDOC1,LNX1
LDOC1,ZNF250
LDOC1,FAM107A
LDOC1,ZNF408
LDOC1,FAM208B
LDOC1,DPPA4
LDOC1,AEBP2
LDOC1,FAM193B
LDOC1,MZF1
MPP6,THOP1
MPP6,ALG13
MPP6,KNSTRN
MPP6,DYNLRB1
MPP6,BTBD17
MPP6,EXOSC8
ABAT,ALDH1A3
ABAT,ALDH5A1
ABAT,ALDH7A1
ABAT,ALDH9A1
ABAT,ALDH2
ABAT,ALDH3A1
ABAT,CNDP1
ABAT,ALDH3A2
ABAT,UPB1
ALDH1A3,ALDH6A1
ALDH1A3,ACOT12
ALDH1A3,ACYP2
ALDH1A3,FANCL
ALDH1A3,ACYP1
ALDH1A3,ADH1A
ALDH1A3,ADH1B
ALDH1A3,ADH4
ALDH1A3,ADH5
ALDH1A3,ADH6
ALDH1A3,ADH7
ALDH1A3,AOC2
ALDH1A3,AOC3
ALDH1A3,LNX1
ALDH1A3,AKR1B1
ALDH1A3,ASMT
ALDH1A3,CYP2A13
ALDH1A3,CYP2A7
ALDH1A3,CYP2B6
ALDH1A3,CYP2F1
ALDH1A3,CYP4A11
ALDH1A3,CYP4F12
ALDH1A3,CYP4F8
ALDH1A3,CYP4X1
ALDH1A3,CYP4Z1
ALDH1A3,DZIP3
ALDH1A3,MAOA
ALDH1A3,AMFR
ALDH1A3,CNDP1
ALDH1A3,CYP19A1
ALDH1A3,CYP1A1
ALDH1A3,CYP1A2
ALDH1A3,CYP1B1
ALDH1A3,CYP2C19
ALDH1A3,CYP2C8
ALDH1A3,CYP2S1
ALDH1A3,CYP3A7
ALDH1A3,CYP4B1
ALDH1A3,CYP4F11
ALDH1A3,LRSAM1
ALDH1A3,PJA1
ALDH1A3,RNF144B
ALDH1A3,RNF25
ALDH1A3,SIAH2
ALDH1A3,TRIM11
ALDH1A3,CYP2E1
ALDH1A3,CYP2J2
ALDH1A3,TRAF7
ALDH1A3,TRIM5
ALDH1A3,BRAP
ALDH1A3,CCNB1IP1
ALDH1A3,CHFR
ALDH1A3,CYP2D6
ALDH1A3,HIBADH
ALDH1A3,MID1
ALDH1A3,UPB1
ALDH1A3,MAOB
ALDH1A3,AOC1
ALDH1A3,MYLIP
PDLIM4,RBPMS
PDLIM4,ZNF408
PDLIM4,TRIP6
CDK5RAP2,CCDC22
CDK5RAP2,MCC
CDK5RAP2,DTX4
CDK5RAP2,SNAI2
CDK5RAP2,STK36
CDK5RAP2,BLOC1S1
CDK5RAP2,SAPCD2
CDK5RAP2,RTN4IP1
CDK5RAP2,STARD9
CDK5RAP2,DCTN5
CDK5RAP2,NFXL1
CDK5RAP2,HERPUD2
CDK5RAP2,INTS8
PHB2,FTSJ1
PHB2,IKBKE
PHB2,MCC
PHB2,EPB41
PHB2,SIRT2
PHB2,TRAF6
PHB2,TFE3
PHB2,PDXDC1
PHB2,SERINC3
SPRY2,ADAMTSL4
SPRY2,ENSG00000212908
SPRY2,AGGF1
SPRY2,CARM1
SPRY2,PAPLN
SPRY2,IRF2BP1
SPRY2,PLSCR1
SPRY2,BARX1
SPRY2,KRTAP4-12
SPRY2,ENSG00000186852
SPRY2,BNC2
SPRY2,MOB2
SPRY2,FNDC3A
SPRY2,FBXL14
SPRY2,PDXDC1
SPRY2,HERPUD2
SPRY2,TRIM51
RDX,ACADSB
RDX,IKBKE
RDX,CPNE1
RDX,CPNE2
RDX,CPNE4
RDX,ADAMTSL3
RDX,PTCH1
RDX,DVL3
RDX,FAT4
RDX,TMEM205
RDX,CENPE
RDX,SEC16B
RDX,CNTN3
RDX,FRMD6
RDX,ENSG00000118976
RDX,PHRF1
RDX,TCF25
RDX,PHF7
RDX,SEMA6A
ABCD1,ABCD2
ABCD1,ABCD3
ABCD2,ABCD3
ABCD2,PRMT1
ABCD2,ACSL1
ABCD3,GTPBP2
ABCD3,MEST
ABCD3,PGRMC1
ABCD3,PTP4A3
ABCD3,PHYH
ABCD3,UBE2K
ABCD3,BRF2
ABCD3,MLF2
ABCD3,C20orf24
ABCD3,UBR7
ABCD3,COL6A2
GTPBP2,KCTD5
GTPBP2,DVL3
GTPBP2,ATF6
GTPBP2,HEXIM1
GTPBP2,HEXIM2
GTPBP2,DLG5
GTPBP2,ZC4H2
GTPBP2,KCTD10
GTPBP2,NDUFB10
GTPBP2,RAB3IL1
PGRMC1,MPG
PGRMC1,IKBKE
PGRMC1,MCC
PGRMC1,TMEM33
PGRMC1,TRAF6
PGRMC1,HEATR2
PGRMC1,ATG5
PGRMC1,CALR
PGRMC1,SFXN1
PGRMC1,EFHD1
PGRMC1,SCAP
PTP4A3,TMEM33
PTP4A3,FANCI
PTP4A3,PTPLAD1
PTP4A3,PDCD6IP
PTP4A3,HEATR2
PTP4A3,KIAA1279
PTP4A3,CUL2
PTP4A3,UFL1
PTP4A3,DNAJC11
PTP4A3,CNNM3
PTP4A3,PRPSAP1
PTP4A3,KRT77
PTP4A3,HEATR3
PTP4A3,HSD17B11
PTP4A3,NCDN
PTP4A3,PDXDC1
PTP4A3,RAB3GAP1
PTP4A3,RAB3GAP2
PTP4A3,UNC45A
PTP4A3,SSR1
PTP4A3,IPO11
PTP4A3,TBC1D15
PRMT1,ENSG00000206452
PRMT1,COIL
PRMT1,MAT2A
PRMT1,LCMT2
PRMT1,PRMT8
PRMT1,TRAF6
PRMT1,AHCYL1
PRMT1,AHCYL2
PRMT1,CNDP1
PRMT1,SSSCA1
PRMT1,PLSCR1
PRMT1,DDC
PRMT1,HDC
PRMT1,CIRBP
PRMT1,DIEXF
PRMT1,KHDRBS3
PRMT1,HARS
PRMT1,SLMAP
PRMT1,HABP4
PRMT1,NOL4
PRMT1,COX5B
PRMT1,DARS2
PRMT1,QKI
PRMT1,TMBIM4
PRMT1,SDHA
PRMT1,KHDRBS2
PRMT1,HAL
PRMT1,HARS2
PRMT1,LSM14B
PRMT1,METTL14
PRMT1,SDHD
PRMT1,YLPM1
TBPL1,SLC35F6
TBPL1,IRAK4
TBPL1,PMVK
TBPL1,NDUFA6
CRAT,IRF2BP1
CRAT,COX5B
CRAT,BTBD17
CRAT,NUCB1
ODC1,AGMAT
ODC1,AOC2
ODC1,AOC3
ODC1,SAT2
ODC1,AOC1
ODC1,OAZ1
ECHS1,HADHA
ECHS1,HSD17B10
ECHS1,ACADL
ECHS1,ACADM
ECHS1,ECI1
ECHS1,ACADS
ECHS1,FTSJ1
ECHS1,IKBKE
ECHS1,ACOX1
ECHS1,ACOX2
ECHS1,EPB41
ECHS1,NPHP3
ECHS1,SLC27A2
ECHS1,TRAF6
ECHS1,VHL
ECHS1,ATG5
ECHS1,LGALS9
ECHS1,LGALS9B
ECHS1,LGALS9C
ECHS1,TFE3
ECHS1,SLC27A3
ECHS1,DHCR24
CCDC22,DTNBP1
CCDC22,EXOC1
CCDC22,SUN2
CCDC22,CPNE1
CCDC22,CPNE4
CCDC22,EXOC7
CCDC22,NUP62
CCDC22,DRAP1
CCDC22,BLOC1S2
CCDC22,MTMR9
KIAA1217,KRT15
KIAA1217,DTNBP1
KIAA1217,EXOC7
KIAA1217,NUP62
KIAA1217,RNASEH2B
KIAA1217,TEX11
KIAA1217,GCC1
KIAA1217,PHPT1
KIAA1217,THOC7
PACSIN2,SNAP29
PACSIN2,POFUT1
PACSIN2,EHD4
PACSIN2,EHD1
ABI2,KRT15
ABI2,TRAF3IP1
ABI2,IFT20
ABI2,KRT20
ABI2,RAPSN
KRT15,ABI3
KRT15,USHBP1
KRT15,LNX1
KRT15,NUDT18
KRT15,KANSL1
KRT15,RIBC2
KRT15,NIF3L1
KRT15,USP2
KRT15,C10orf10
KRT15,C1orf216
KRT15,C1orf65
KRT15,TUBGCP4
KRT15,KRT20
KRT15,FAM107A
KRT15,RHPN1
KRT15,ZC2HC1C
KRT15,CCDC120
KRT15,TCHP
KRT15,RCOR3
KRT15,DGCR6L
KRT15,ENSG00000180882
KRT15,ZNF638
KRT15,TXNDC11
KRT15,KIAA0408
KRT15,WAC
KRT15,KRT81
KRT15,KRT83
KRT15,KRT86
KRT15,TEKT4
TRAF3IP1,DISC1
TRAF3IP1,CDC5L
TRAF3IP1,SLC25A19
TRAF3IP1,KANSL1
TRAF3IP1,IFT20
TRAF3IP1,SNX6
TRAF3IP1,CCDC93
TRAF3IP1,FGFR1OP2
TRAF3IP1,WAC
TRAF3IP1,PPP1R13B
TRAF3IP1,TRAK1
ABI3,CEP170P1
ABI3,DTNBP1
ABI3,KIAA0408
CEP170P1,AIMP2
CEP170P1,C19orf25
CEP170P1,C1orf216
CEP170P1,RALYL
CEP170P1,CCDC120
CEP170P1,CENPO
CEP170P1,KXD1
CEP170P1,LMO3
DTNBP1,MCC
DTNBP1,DTNB
DTNBP1,LONRF3
DTNBP1,HGS
DTNBP1,CDC5L
DTNBP1,ARFIP2
DTNBP1,ARHGAP17
DTNBP1,CCDC85C
DTNBP1,TSN
DTNBP1,CCDC13-AS1
DTNBP1,SYBU
DTNBP1,BLOC1S1
DTNBP1,BLOC1S2
DTNBP1,BLOC1S3
DTNBP1,BLOC1S4
DTNBP1,BLOC1S6
DTNBP1,SNAPIN
DTNBP1,CLUAP1
DTNBP1,DGCR6L
DTNBP1,CCDC42
DTNBP1,KIAA0408
TUSC2,HSPA4L
BEGAIN,DTNB
BEGAIN,HGS
BEGAIN,CATSPER1
BEGAIN,GFI1B
BEGAIN,RIBC2
BEGAIN,BAHD1
BEGAIN,ENKD1
BEGAIN,TRIM27
BEGAIN,USP2
BEGAIN,ZNF250
BEGAIN,ZNF417
BEGAIN,ENSG00000215641
BEGAIN,FAM107A
BEGAIN,ENSG00000112448
BEGAIN,KIAA0408
CALCOCO2,PEF1
CALCOCO2,LNX1
CALCOCO2,GABARAPL2
CALCOCO2,KANSL1
CALCOCO2,ENKD1
CALCOCO2,C1orf65
CALCOCO2,C20orf195
CALCOCO2,CCDC33
CALCOCO2,FAM107A
CALCOCO2,FBF1
CALCOCO2,FBXL18
CALCOCO2,PTBP2
CALCOCO2,RABL6
CALCOCO2,RHPN1
CALCOCO2,TCEB3B
CALCOCO2,ZC2HC1C
CALCOCO2,ZNF408
CALCOCO2,ZNF426
CALCOCO2,ZNF451
CALCOCO2,ZNF638
CALCOCO2,FASTK
CALCOCO2,ZNF205
HOOK2,AKTIP
HOOK2,RIBC2
HOOK2,USP2
HOOK2,ZNF250
HOOK2,CCDC33
HOOK2,FAM107A
HOOK2,ZNF638
HOOK2,KIAA0408
TSC22D4,CCNK
TSC22D4,LNX1
TSC22D4,PIH1D1
TSC22D4,TEX11
TSC22D4,SYT17
TSC22D4,NIF3L1
TSC22D4,ENKD1
TSC22D4,CCDC33
TSC22D4,CCDC42
TSC22D4,FRMD6
TSC22D4,ENSG00000184902
TSC22D4,GORASP2
TSC22D4,MTHFS
TSC22D4,ZNF580
TSC22D4,ZMYND10
USHBP1,EXOC7
USHBP1,HGS
USHBP1,COPS4
USHBP1,CCNK
USHBP1,GFI1B
USHBP1,KANSL1
USHBP1,GCC1
USHBP1,RIBC2
USHBP1,C10orf10
USHBP1,C1orf216
USHBP1,TUBGCP4
USHBP1,CCDC33
USHBP1,FAM107A
USHBP1,FBF1
USHBP1,CEP63
USHBP1,CCDC120
USHBP1,USH1C
USHBP1,DYDC1
USHBP1,FATE1
USHBP1,KLHL42
USHBP1,PRC1
ABO,FUT2
ABO,FUT1
FUT2,B3GALT5
FUT2,ST3GAL2
FUT2,FUT3
FUT2,FUT5
FUT2,FUT6
FUT2,ST3GAL3
FUT2,ST3GAL1
ACAA1,ALDH6A1
ACAA1,HADHA
ACAA1,HSD17B10
ACAA1,PCCA
ACAA1,PCCB
ALDH6A1,PCCA
ALDH6A1,PCCB
ALDH6A1,ACAA2
ALDH6A1,ACADL
ALDH6A1,ACADM
ALDH6A1,NPHP3
ALDH6A1,ALDH7A1
ALDH6A1,ALDH9A1
ALDH6A1,ALDH2
ALDH6A1,ALDH3A1
ALDH6A1,ALDH3A2
ALDH6A1,HIBADH
ALDH6A1,AOX1
ALDH6A1,DHCR24
HADHA,HSD17B10
HADHA,ACAA2
HADHA,ACADL
HADHA,ACADM
HADHA,ECI1
HADHA,ACADS
HADHA,IKBKE
HADHA,ACOX1
HADHA,ACOX2
HADHA,EPB41
HADHA,NPHP3
HADHA,SLC27A2
HADHA,HGS
HADHA,TRAF6
HADHA,SLC27A3
HADHA,DHCR24
HSD17B10,ACAA2
HSD17B10,OXCT1
HSD17B10,OXCT2
HSD17B10,TRMT10C
PCCA,PCCB
PCCA,ACAA2
PCCA,ACADL
PCCA,ACADM
PCCA,NPHP3
PCCA,DHCR24
PCCA,MCEE
PCCB,ACAA2
PCCB,ACADL
PCCB,ACADM
PCCB,NPHP3
PCCB,TKT
PCCB,HSPE1
PCCB,MMADHC
PCCB,DHCR24
PCCB,ERI1
PCCB,MYEF2
PCCB,ST13P5
PCCB,MCEE
