ID	Gene Name	Species	KEGG_PATHWAY
NPC1	NPC intracellular cholesterol transporter 1(NPC1)	Homo sapiens	hsa04142:Lysosome,
NUMB	NUMB, endocytic adaptor protein(NUMB)	Homo sapiens	hsa04330:Notch signaling pathway,
ORAI3	ORAI calcium release-activated calcium modulator 3(ORAI3)	Homo sapiens	hsa04020:Calcium signaling pathway,
OS9	OS9, endoplasmic reticulum lectin(OS9)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
PAN3	PAN3 poly(A) specific ribonuclease subunit(PAN3)	Homo sapiens	hsa03018:RNA degradation,
PBX1	PBX homeobox 1(PBX1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
PBX3	PBX homeobox 3(PBX3)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
PERP	PERP, TP53 apoptosis effector(PERP)	Homo sapiens	hsa04115:p53 signaling pathway,
PMS2	PMS1 homolog 2, mismatch repair system component(PMS2)	Homo sapiens	hsa03430:Mismatch repair,hsa03460:Fanconi anemia pathway,
POU5F1	POU class 5 homeobox 1(POU5F1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
PPARGC1B	PPARG coactivator 1 beta(PPARGC1B)	Homo sapiens	hsa04931:Insulin resistance,
PRDM4	PR/SET domain 4(PRDM4)	Homo sapiens	hsa04722:Neurotrophin signaling pathway,
PIM1	Pim-1 proto-oncogene, serine/threonine kinase(PIM1)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa05206:MicroRNAs in cancer,hsa05221:Acute myeloid leukemia,
RAB11FIP3	RAB11 family interacting protein 3(RAB11FIP3)	Homo sapiens	hsa04144:Endocytosis,
RAB13	RAB13, member RAS oncogene family(RAB13)	Homo sapiens	hsa04530:Tight junction,
RAB22A	RAB22A, member RAS oncogene family(RAB22A)	Homo sapiens	hsa04144:Endocytosis,
RAD51C	RAD51 paralog C(RAD51C)	Homo sapiens	hsa03440:Homologous recombination,hsa03460:Fanconi anemia pathway,
RAD51D	RAD51 paralog D(RAD51D)	Homo sapiens	hsa03440:Homologous recombination,
RAD51	RAD51 recombinase(RAD51)	Homo sapiens	hsa03440:Homologous recombination,hsa03460:Fanconi anemia pathway,hsa05200:Pathways in cancer,hsa05212:Pancreatic cancer,
RORA	RAR related orphan receptor A(RORA)	Homo sapiens	hsa04710:Circadian rhythm,hsa05321:Inflammatory bowel disease (IBD),
RORB	RAR related orphan receptor B(RORB)	Homo sapiens	hsa04710:Circadian rhythm,
RASAL2	RAS protein activator like 2(RASAL2)	Homo sapiens	hsa04014:Ras signaling pathway,
RB1	RB transcriptional corepressor 1(RB1)	Homo sapiens	hsa04110:Cell cycle,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05212:Pancreatic cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
RBL1	RB transcriptional corepressor like 1(RBL1)	Homo sapiens	hsa04110:Cell cycle,hsa04350:TGF-beta signaling pathway,hsa05203:Viral carcinogenesis,
RBL2	RB transcriptional corepressor like 2(RBL2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04151:PI3K-Akt signaling pathway,hsa05203:Viral carcinogenesis,
REL	REL proto-oncogene, NF-kB subunit(REL)	Homo sapiens	hsa04014:Ras signaling pathway,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,
RELA	RELA proto-oncogene, NF-kB subunit(RELA)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04024:cAMP signaling pathway,hsa04062:Chemokine signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05030:Cocaine addiction,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05131:Shigellosis,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05212:Pancreatic cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,hsa05321:Inflammatory bowel disease (IBD),
RELB	RELB proto-oncogene, NF-kB subunit(RELB)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04380:Osteoclast differentiation,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,
RFNG	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase(RFNG)	Homo sapiens	hsa00514:Other types of O-glycan biosynthesis,hsa04330:Notch signaling pathway,
RBM22	RNA binding motif protein 22(RBM22)	Homo sapiens	hsa03040:Spliceosome,
REXO1	RNA exonuclease 1 homolog(REXO1)	Homo sapiens	hsa03008:Ribosome biogenesis in eukaryotes,
RUNX1T1	RUNX1 translocation partner 1(RUNX1T1)	Homo sapiens	hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05221:Acute myeloid leukemia,
RILP	Rab interacting lysosomal protein(RILP)	Homo sapiens	hsa04145:Phagosome,hsa05132:Salmonella infection,
RAPGEF3	Rap guanine nucleotide exchange factor 3(RAPGEF3)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04024:cAMP signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04670:Leukocyte transendothelial migration,hsa04720:Long-term potentiation,hsa04726:Serotonergic synapse,
ARHGEF26	Rho guanine nucleotide exchange factor 26(ARHGEF26)	Homo sapiens	hsa05100:Bacterial invasion of epithelial cells,
RHOBTB1	Rho related BTB domain containing 1(RHOBTB1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
RHOBTB2	Rho related BTB domain containing 2(RHOBTB2)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
SKP2	S-phase kinase associated protein 2(SKP2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04120:Ubiquitin mediated proteolysis,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05222:Small cell lung cancer,
SEC24B	SEC24 homolog B, COPII coat complex component(SEC24B)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
SETDB1	SET domain bifurcated 1(SETDB1)	Homo sapiens	hsa00310:Lysine degradation,hsa04550:Signaling pathways regulating pluripotency of stem cells,
SETD1B	SET domain containing 1B(SETD1B)	Homo sapiens	hsa00310:Lysine degradation,
SKIL	SKI like proto-oncogene(SKIL)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
SRGAP3	SLIT-ROBO Rho GTPase activating protein 3(SRGAP3)	Homo sapiens	hsa04360:Axon guidance,
SMAD1	SMAD family member 1(SMAD1)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05202:Transcriptional misregulation in cancer,
SMAD2	SMAD family member 2(SMAD2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05142:Chagas disease (American trypanosomiasis),hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05321:Inflammatory bowel disease (IBD),
SMAD3	SMAD family member 3(SMAD3)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05142:Chagas disease (American trypanosomiasis),hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05321:Inflammatory bowel disease (IBD),
SMAD4	SMAD family member 4(SMAD4)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04310:Wnt signaling pathway,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05220:Chronic myeloid leukemia,
SMAD5	SMAD family member 5(SMAD5)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
SMAD6	SMAD family member 6(SMAD6)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
SMAD7	SMAD family member 7(SMAD7)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
SMAD9	SMAD family member 9(SMAD9)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
SMURF1	SMAD specific E3 ubiquitin protein ligase 1(SMURF1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,
SMURF2	SMAD specific E3 ubiquitin protein ligase 2(SMURF2)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,
SMG6	SMG6, nonsense mediated mRNA decay factor(SMG6)	Homo sapiens	hsa03015:mRNA surveillance pathway,
SNF8	SNF8, ESCRT-II complex subunit(SNF8)	Homo sapiens	hsa04144:Endocytosis,
SP100	SP100 nuclear antigen(SP100)	Homo sapiens	hsa05168:Herpes simplex infection,hsa05203:Viral carcinogenesis,
SOX2	SRY-box 2(SOX2)	Homo sapiens	hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
STAMBP	STAM binding protein(STAMBP)	Homo sapiens	hsa04144:Endocytosis,
STRADB	STE20-related kinase adaptor beta(STRADB)	Homo sapiens	hsa04152:AMPK signaling pathway,
STUB1	STIP1 homology and U-box containing protein 1(STUB1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,
SUFU	SUFU negative regulator of hedgehog signaling(SUFU)	Homo sapiens	hsa04340:Hedgehog signaling pathway,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
SENP2	SUMO1/sentrin/SMT3 specific peptidase 2(SENP2)	Homo sapiens	hsa03013:RNA transport,hsa04310:Wnt signaling pathway,
SP1	Sp1 transcription factor(SP1)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04915:Estrogen signaling pathway,hsa05016:Huntington's disease,hsa05202:Transcriptional misregulation in cancer,hsa05231:Choline metabolism in cancer,
SPI1	Spi-1 proto-oncogene(SPI1)	Homo sapiens	hsa04380:Osteoclast differentiation,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05221:Acute myeloid leukemia,
TBX3	T-box 3(TBX3)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
TLX1	T-cell leukemia homeobox 1(TLX1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
TCL1A	T-cell leukemia/lymphoma 1A(TCL1A)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,
TCL1B	T-cell leukemia/lymphoma 1B(TCL1B)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,
TBPL1	TATA-box binding protein like 1(TBPL1)	Homo sapiens	hsa03022:Basal transcription factors,hsa05016:Huntington's disease,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
TEAD1	TEA domain transcription factor 1(TEAD1)	Homo sapiens	hsa04390:Hippo signaling pathway,
TEAD2	TEA domain transcription factor 2(TEAD2)	Homo sapiens	hsa04390:Hippo signaling pathway,
TEAD3	TEA domain transcription factor 3(TEAD3)	Homo sapiens	hsa04390:Hippo signaling pathway,
TEAD4	TEA domain transcription factor 4(TEAD4)	Homo sapiens	hsa04390:Hippo signaling pathway,
TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2(TAB2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04668:TNF signaling pathway,hsa05140:Leishmaniasis,hsa05145:Toxoplasmosis,hsa05162:Measles,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,
TAB3	TGF-beta activated kinase 1/MAP3K7 binding protein 3(TAB3)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04668:TNF signaling pathway,
TGIF1	TGFB induced factor homeobox 1(TGIF1)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
THOC7	THO complex 7(THOC7)	Homo sapiens	hsa03013:RNA transport,
TRAF4	TNF receptor associated factor 4(TRAF4)	Homo sapiens	hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
TTK	TTK protein kinase(TTK)	Homo sapiens	hsa04110:Cell cycle,
UBOX5	U-box domain containing 5(UBOX5)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
UBXN6	UBX domain protein 6(UBXN6)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2(B3GNT2)	Homo sapiens	hsa00533:Glycosaminoglycan biosynthesis - keratan sulfate,hsa00601:Glycosphingolipid biosynthesis - lacto and neolacto series,hsa01100:Metabolic pathways,
VPS28	VPS28, ESCRT-I subunit(VPS28)	Homo sapiens	hsa04144:Endocytosis,
VPS37A	VPS37A, ESCRT-I subunit(VPS37A)	Homo sapiens	hsa04144:Endocytosis,
VPS37B	VPS37B, ESCRT-I subunit(VPS37B)	Homo sapiens	hsa04144:Endocytosis,
VPS37C	VPS37C, ESCRT-I subunit(VPS37C)	Homo sapiens	hsa04144:Endocytosis,
WWC1	WW and C2 domain containing 1(WWC1)	Homo sapiens	hsa04390:Hippo signaling pathway,
WWP1	WW domain containing E3 ubiquitin protein ligase 1(WWP1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04144:Endocytosis,
WWTR1	WW domain containing transcription regulator 1(WWTR1)	Homo sapiens	hsa04390:Hippo signaling pathway,
WTIP	Wilms tumor 1 interacting protein(WTIP)	Homo sapiens	hsa04390:Hippo signaling pathway,
WT1	Wilms tumor 1(WT1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
XBP1	X-box binding protein 1(XBP1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05166:HTLV-I infection,
XRCC2	X-ray repair cross complementing 2(XRCC2)	Homo sapiens	hsa03440:Homologous recombination,
YBX3	Y-box binding protein 3(YBX3)	Homo sapiens	hsa04530:Tight junction,
YAP1	Yes associated protein 1(YAP1)	Homo sapiens	hsa04390:Hippo signaling pathway,
ATF1	activating transcription factor 1(ATF1)	Homo sapiens	hsa04925:Aldosterone synthesis and secretion,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,
ATF3	activating transcription factor 3(ATF3)	Homo sapiens	hsa05166:HTLV-I infection,
ATF4	activating transcription factor 4(ATF4)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04151:PI3K-Akt signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04720:Long-term potentiation,hsa04722:Neurotrophin signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
ATF6B	activating transcription factor 6 beta(ATF6B)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04151:PI3K-Akt signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04918:Thyroid hormone synthesis,hsa04925:Aldosterone synthesis and secretion,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,
ATF6	activating transcription factor 6(ATF6)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa05010:Alzheimer's disease,
ACVR1C	activin A receptor type 1C(ACVR1C)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
AP2A2	adaptor related protein complex 2 alpha 2 subunit(AP2A2)	Homo sapiens	hsa04144:Endocytosis,hsa04721:Synaptic vesicle cycle,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa05016:Huntington's disease,
AK5	adenylate kinase 5(AK5)	Homo sapiens	hsa00230:Purine metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
ADIPOR2	adiponectin receptor 2(ADIPOR2)	Homo sapiens	hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
AKR1C3	aldo-keto reductase family 1 member C3(AKR1C3)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,
NAGA	alpha-N-acetylgalactosaminidase(NAGA)	Homo sapiens	hsa00603:Glycosphingolipid biosynthesis - globo series,hsa04142:Lysosome,
AREG	amphiregulin(AREG)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04390:Hippo signaling pathway,
AR	androgen receptor(AR)	Homo sapiens	hsa04114:Oocyte meiosis,hsa05200:Pathways in cancer,hsa05215:Prostate cancer,
ANK3	ankyrin 3(ANK3)	Homo sapiens	hsa05205:Proteoglycans in cancer,
AQR	aquarius intron-binding spliceosomal factor(AQR)	Homo sapiens	hsa03040:Spliceosome,
ARNTL	aryl hydrocarbon receptor nuclear translocator like(ARNTL)	Homo sapiens	hsa04710:Circadian rhythm,hsa04728:Dopaminergic synapse,hsa05168:Herpes simplex infection,
ARNT	aryl hydrocarbon receptor nuclear translocator(ARNT)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa05200:Pathways in cancer,hsa05204:Chemical carcinogenesis,hsa05211:Renal cell carcinoma,
ATG4A	autophagy related 4A cysteine peptidase(ATG4A)	Homo sapiens	hsa04140:Regulation of autophagy,
AXIN1	axin 1(AXIN1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05213:Endometrial cancer,hsa05217:Basal cell carcinoma,
BHLHA15	basic helix-loop-helix family member a15(BHLHA15)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
BHLHE40	basic helix-loop-helix family member e40(BHLHE40)	Homo sapiens	hsa04710:Circadian rhythm,
BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase(BTRC)	Homo sapiens	hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa04310:Wnt signaling pathway,hsa04340:Hedgehog signaling pathway,hsa04390:Hippo signaling pathway,hsa04710:Circadian rhythm,hsa05131:Shigellosis,
BTD	biotinidase(BTD)	Homo sapiens	hsa00780:Biotin metabolism,hsa01100:Metabolic pathways,hsa04977:Vitamin digestion and absorption,
BMP15	bone morphogenetic protein 15(BMP15)	Homo sapiens	hsa04913:Ovarian steroidogenesis,
BMP2	bone morphogenetic protein 2(BMP2)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
BMP4	bone morphogenetic protein 4(BMP4)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
BMP5	bone morphogenetic protein 5(BMP5)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
BMP6	bone morphogenetic protein 6(BMP6)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04913:Ovarian steroidogenesis,
BMP7	bone morphogenetic protein 7(BMP7)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
BMP8A	bone morphogenetic protein 8a(BMP8A)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
BMP8B	bone morphogenetic protein 8b(BMP8B)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
BMPR1B	bone morphogenetic protein receptor type 1B(BMPR1B)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
BMPR2	bone morphogenetic protein receptor type 2(BMPR2)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05206:MicroRNAs in cancer,
BCAS2	breast carcinoma amplified sequence 2(BCAS2)	Homo sapiens	hsa03040:Spliceosome,
CREB1	cAMP responsive element binding protein 1(CREB1)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04380:Osteoclast differentiation,hsa04612:Antigen processing and presentation,hsa04668:TNF signaling pathway,hsa04710:Circadian rhythm,hsa04713:Circadian entrainment,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
CREB3L4	cAMP responsive element binding protein 3 like 4(CREB3L4)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
